product_id,product_name,category,subcategory,brand,gender,age_group,size,color,selling_season,supplier,cost_price,selling_price,profit_margin_percent,image_url,status,movement_type
P0638,Hustle Boys Wear Red,Kids,Boys Wear,Hustle,Kids,Kids,2Y,Red,Back to School,Sunrise Fashion,396.82,515.87,30,https://coolplanet.lk/images/products/P0638.jpg,Active,Normal
P0639,Miss Modano Caps Olive,Accessories,Caps,Miss Modano,Men,Adult,M,Olive,All Season,Blue Horizon Apparel,1461.92,2134.41,46,https://coolplanet.lk/images/products/P0639.jpg,Active,Fast Moving
P0640,Miss Modano Shoes Olive,Footwear,Shoes,Miss Modano,Kids,Kids,41,Olive,All Season,Island Wear Ltd,3145.27,4434.83,41,https://coolplanet.lk/images/products/P0640.jpg,Active,Trending
P0641,Hustle Bags Beige,Accessories,Bags,Hustle,Unisex,Adult,One Size,Beige,All Season,Kandy Mills,2139.68,2995.55,40,https://coolplanet.lk/images/products/P0641.jpg,Active,Trending
P0642,Hustle Jackets Coral,Men,Jackets,Hustle,Men,Adult,XS,Coral,All Season,Lanka Textiles,2395.93,3234.5,35,https://coolplanet.lk/images/products/P0642.jpg,Active,Normal
P0643,Hustle T-Shirts Teal,Women,T-Shirts,Hustle,Women,Adult,L,Teal,All Season,Blue Horizon Apparel,1691.09,2282.97,35,https://coolplanet.lk/images/products/P0643.jpg,Active,Normal
P0644,Miss Modano Shirts Coral,Men,Shirts,Miss Modano,Men,Adult,XXL,Coral,Back to School,Island Wear Ltd,3445.61,5030.59,46,https://coolplanet.lk/images/products/P0644.jpg,Active,Slow Moving
P0645,Emerald Sandals Khaki,Footwear,Sandals,Emerald,Men,Adult,43,Khaki,All Season,Sunrise Fashion,2047.17,2825.1,38,https://coolplanet.lk/images/products/P0645.jpg,Active,Normal
P0646,Hustle Dresses Maroon,Women,Dresses,Hustle,Women,Adult,M,Maroon,Winter,Blue Horizon Apparel,1728.07,2315.61,34,https://coolplanet.lk/images/products/P0646.jpg,Active,Trending
P0647,Miss Modano Shirts Pink,Men,Shirts,Miss Modano,Men,Adult,XL,Pink,Back to School,Fashion Hub PVT,2226.05,3205.51,44,https://coolplanet.lk/images/products/P0647.jpg,Active,Trending
P0648,Emerald Jackets Teal,Men,Jackets,Emerald,Men,Adult,XS,Teal,All Season,Fashion Hub PVT,3838.49,5258.73,37,https://coolplanet.lk/images/products/P0648.jpg,Active,Normal
P0649,Modano Boys Wear Orange,Kids,Boys Wear,Modano,Kids,Kids,2Y,Orange,Back to School,Sunrise Fashion,2324.34,3323.8,43,https://coolplanet.lk/images/products/P0649.jpg,Active,Normal
P0650,King Street Boys Wear Olive,Kids,Boys Wear,King Street,Kids,Kids,4Y,Olive,All Season,Lanka Textiles,2118.86,2796.89,32,https://coolplanet.lk/images/products/P0650.jpg,Active,Slow Moving
P0651,Emerald Jackets Maroon,Women,Jackets,Emerald,Women,Adult,XS,Maroon,Winter,Lanka Textiles,1432.78,2048.88,43,https://coolplanet.lk/images/products/P0651.jpg,Active,Normal
P0652,Hustle Kids Shorts Red,Kids,Kids Shorts,Hustle,Kids,Kids,8Y,Red,All Season,Lanka Textiles,1797.49,2516.49,40,https://coolplanet.lk/images/products/P0652.jpg,Active,Normal
P0653,Emerald Jackets Pink,Women,Jackets,Emerald,Women,Adult,XL,Pink,Winter,Sunrise Fashion,4412.71,6001.28,36,https://coolplanet.lk/images/products/P0653.jpg,Active,Normal
P0654,Hustle Belts Teal,Accessories,Belts,Hustle,Women,Adult,M,Teal,Back to School,Blue Horizon Apparel,2551.21,3520.67,38,https://coolplanet.lk/images/products/P0654.jpg,Active,Normal
P0655,Emerald Jeans Pink,Women,Jeans,Emerald,Women,Adult,S,Pink,All Season,Colombo Garments,4367.38,6114.33,40,https://coolplanet.lk/images/products/P0655.jpg,Active,Normal
P0656,King Street Wallets Brown,Accessories,Wallets,King Street,Men,Adult,L,Brown,Summer,Kandy Mills,1600.66,2240.92,40,https://coolplanet.lk/images/products/P0656.jpg,Active,Slow Moving
P0657,Miss Modano Bags Brown,Accessories,Bags,Miss Modano,Men,Adult,M,Brown,Summer,Blue Horizon Apparel,2484.93,3727.39,50,https://coolplanet.lk/images/products/P0657.jpg,Active,Normal
P0658,King Street Shirts Cream,Men,Shirts,King Street,Men,Adult,S,Cream,All Season,Lanka Textiles,1426.79,1940.43,36,https://coolplanet.lk/images/products/P0658.jpg,Active,Slow Moving
P0659,Modano Jeans Charcoal,Men,Jeans,Modano,Men,Adult,M,Charcoal,Summer,Colombo Garments,3985.5,5778.98,45,https://coolplanet.lk/images/products/P0659.jpg,Active,Slow Moving
P0660,Hustle Sandals Navy,Footwear,Sandals,Hustle,Women,Adult,38,Navy,All Season,Kandy Mills,3936.61,5275.06,34,https://coolplanet.lk/images/products/P0660.jpg,Active,Normal
P0661,Emerald Belts Cream,Accessories,Belts,Emerald,Men,Adult,S,Cream,All Season,Blue Horizon Apparel,2305.48,3204.62,39,https://coolplanet.lk/images/products/P0661.jpg,Active,Slow Moving
P0662,Modano Skirts Black,Women,Skirts,Modano,Women,Adult,L,Black,Festive,Kandy Mills,4485.06,6548.19,46,https://coolplanet.lk/images/products/P0662.jpg,Active,Normal
P0663,Modano Shoes Pink,Footwear,Shoes,Modano,Kids,Kids,42,Pink,All Season,Blue Horizon Apparel,7306.61,10448.45,43,https://coolplanet.lk/images/products/P0663.jpg,Active,Trending
P0664,King Street Shoes Maroon,Footwear,Shoes,King Street,Unisex,Adult,36,Maroon,All Season,Blue Horizon Apparel,3028.14,4027.43,33,https://coolplanet.lk/images/products/P0664.jpg,Active,Normal
P0665,Miss Modano Kids Shorts Black,Kids,Kids Shorts,Miss Modano,Kids,Kids,14Y,Black,All Season,Island Wear Ltd,2392.06,3420.64,43,https://coolplanet.lk/images/products/P0665.jpg,Active,Normal
P0666,Emerald Sneakers Navy,Footwear,Sneakers,Emerald,Kids,Kids,36,Navy,All Season,Island Wear Ltd,8276.1,11255.5,36,https://coolplanet.lk/images/products/P0666.jpg,Active,Normal
P0667,Miss Modano Bags Brown,Accessories,Bags,Miss Modano,Men,Adult,L,Brown,All Season,Lanka Textiles,1517.66,2155.08,42,https://coolplanet.lk/images/products/P0667.jpg,Active,Trending
P0668,Miss Modano T-Shirts Blue,Men,T-Shirts,Miss Modano,Men,Adult,M,Blue,All Season,Lanka Textiles,1062.97,1551.94,46,https://coolplanet.lk/images/products/P0668.jpg,Active,Normal
P0669,Miss Modano T-Shirts Green,Women,T-Shirts,Miss Modano,Women,Adult,M,Green,All Season,Lanka Textiles,4356.86,6535.29,50,https://coolplanet.lk/images/products/P0669.jpg,Active,Normal
P0670,King Street Sandals Maroon,Footwear,Sandals,King Street,Kids,Kids,41,Maroon,Winter,Colombo Garments,4819.09,6505.77,35,https://coolplanet.lk/images/products/P0670.jpg,Active,Normal
P0671,Emerald Kids Shorts Beige,Kids,Kids Shorts,Emerald,Kids,Kids,4Y,Beige,Summer,Lanka Textiles,375.86,511.17,36,https://coolplanet.lk/images/products/P0671.jpg,Active,Trending
P0672,Hustle Trousers Cream,Men,Trousers,Hustle,Men,Adult,XXL,Cream,Summer,Fashion Hub PVT,2544.2,3409.23,34,https://coolplanet.lk/images/products/P0672.jpg,Active,Normal
P0673,Emerald Shirts Pink,Men,Shirts,Emerald,Men,Adult,S,Pink,Winter,Blue Horizon Apparel,4006.32,5488.66,37,https://coolplanet.lk/images/products/P0673.jpg,Active,Normal
P0674,Libera Boys Wear Maroon,Kids,Boys Wear,Libera,Kids,Kids,4Y,Maroon,Back to School,Lanka Textiles,1892.74,2498.42,32,https://coolplanet.lk/images/products/P0674.jpg,Active,Fast Moving
P0675,Libera Sandals Coral,Footwear,Sandals,Libera,Kids,Kids,37,Coral,Festive,Fashion Hub PVT,2119.1,2860.78,35,https://coolplanet.lk/images/products/P0675.jpg,Active,Normal
P0676,Libera Kids T-Shirts Yellow,Kids,Kids T-Shirts,Libera,Kids,Kids,12Y,Yellow,All Season,Sunrise Fashion,1082.49,1407.24,30,https://coolplanet.lk/images/products/P0676.jpg,Active,Normal
P0677,King Street Shoes White,Footwear,Shoes,King Street,Women,Adult,40,White,All Season,Fashion Hub PVT,1294.81,1799.78,39,https://coolplanet.lk/images/products/P0677.jpg,Active,Normal
P0678,Libera Polo Shirts Grey,Men,Polo Shirts,Libera,Men,Adult,L,Grey,All Season,Colombo Garments,4319.37,5658.37,31,https://coolplanet.lk/images/products/P0678.jpg,Active,Non Moving
P0679,Miss Modano Girls Wear Pink,Kids,Girls Wear,Miss Modano,Kids,Kids,8Y,Pink,Back to School,Blue Horizon Apparel,2177.95,3201.58,47,https://coolplanet.lk/images/products/P0679.jpg,Active,Trending
P0680,Miss Modano Sneakers Olive,Footwear,Sneakers,Miss Modano,Women,Adult,42,Olive,Summer,Island Wear Ltd,5200.73,7281.02,40,https://coolplanet.lk/images/products/P0680.jpg,Active,Fast Moving
P0681,Emerald Tops Maroon,Women,Tops,Emerald,Women,Adult,XL,Maroon,All Season,Colombo Garments,2514.03,3620.21,44,https://coolplanet.lk/images/products/P0681.jpg,Active,Normal
P0682,Miss Modano Bags Cream,Accessories,Bags,Miss Modano,Women,Adult,L,Cream,All Season,Sunrise Fashion,3373.75,4925.68,46,https://coolplanet.lk/images/products/P0682.jpg,Active,Normal
P0683,Emerald Kids T-Shirts Teal,Kids,Kids T-Shirts,Emerald,Kids,Kids,2Y,Teal,Summer,Island Wear Ltd,1406.4,1983.02,41,https://coolplanet.lk/images/products/P0683.jpg,Active,Fast Moving
P0684,Miss Modano Kids T-Shirts Brown,Kids,Kids T-Shirts,Miss Modano,Kids,Kids,14Y,Brown,Summer,Sunrise Fashion,508.92,753.2,48,https://coolplanet.lk/images/products/P0684.jpg,Active,Normal
P0685,King Street Shoes Maroon,Footwear,Shoes,King Street,Men,Adult,40,Maroon,All Season,Kandy Mills,6443.01,9020.22,40,https://coolplanet.lk/images/products/P0685.jpg,Active,Normal
P0686,Emerald Tops Blue,Women,Tops,Emerald,Women,Adult,XL,Blue,All Season,Island Wear Ltd,3480.62,4942.48,42,https://coolplanet.lk/images/products/P0686.jpg,Active,Normal
P0687,Modano T-Shirts Cream,Men,T-Shirts,Modano,Men,Adult,XXL,Cream,All Season,Kandy Mills,1754.14,2525.96,44,https://coolplanet.lk/images/products/P0687.jpg,Active,Normal
P0688,Emerald Sneakers Pink,Footwear,Sneakers,Emerald,Unisex,Adult,38,Pink,All Season,Fashion Hub PVT,1696.24,2408.66,42,https://coolplanet.lk/images/products/P0688.jpg,Active,Normal
P0689,Miss Modano Trousers Grey,Men,Trousers,Miss Modano,Men,Adult,XXL,Grey,Festive,Fashion Hub PVT,2725.3,3869.92,42,https://coolplanet.lk/images/products/P0689.jpg,Active,Slow Moving
P0690,Libera Dresses Blue,Women,Dresses,Libera,Women,Adult,XXL,Blue,Winter,Island Wear Ltd,5209.51,6772.36,30,https://coolplanet.lk/images/products/P0690.jpg,Active,Fast Moving
P0691,Hustle T-Shirts White,Women,T-Shirts,Hustle,Women,Adult,XS,White,All Season,Kandy Mills,5089.46,6870.77,35,https://coolplanet.lk/images/products/P0691.jpg,Active,Normal
P0692,Hustle Sandals Olive,Footwear,Sandals,Hustle,Men,Adult,44,Olive,Summer,Sunrise Fashion,5780.85,7804.15,35,https://coolplanet.lk/images/products/P0692.jpg,Active,Normal
P0693,Miss Modano Shirts Maroon,Men,Shirts,Miss Modano,Men,Adult,XL,Maroon,All Season,Island Wear Ltd,4061.66,5889.4,45,https://coolplanet.lk/images/products/P0693.jpg,Active,Normal
P0694,Emerald Kids T-Shirts Maroon,Kids,Kids T-Shirts,Emerald,Kids,Kids,6Y,Maroon,Summer,Island Wear Ltd,1324.75,1854.65,40,https://coolplanet.lk/images/products/P0694.jpg,Active,Trending
P0695,Emerald Caps Cream,Accessories,Caps,Emerald,Unisex,Adult,M,Cream,Winter,Island Wear Ltd,1524.81,2134.74,40,https://coolplanet.lk/images/products/P0695.jpg,Active,Normal
P0696,Emerald Sandals Charcoal,Footwear,Sandals,Emerald,Women,Adult,37,Charcoal,Winter,Colombo Garments,1893.61,2594.24,37,https://coolplanet.lk/images/products/P0696.jpg,Active,Trending
P0697,Emerald Sandals Grey,Footwear,Sandals,Emerald,Kids,Kids,36,Grey,Back to School,Lanka Textiles,3624.93,5074.9,40,https://coolplanet.lk/images/products/P0697.jpg,Active,Non Moving
P0698,Hustle Sneakers Navy,Footwear,Sneakers,Hustle,Men,Adult,37,Navy,Winter,Colombo Garments,1827.32,2503.43,37,https://coolplanet.lk/images/products/P0698.jpg,Active,Normal
P0699,King Street Shoes Green,Footwear,Shoes,King Street,Kids,Kids,44,Green,Winter,Fashion Hub PVT,1709.36,2324.73,36,https://coolplanet.lk/images/products/P0699.jpg,Active,Normal
P0700,Modano Dresses Charcoal,Women,Dresses,Modano,Women,Adult,XS,Charcoal,Festive,Fashion Hub PVT,688.86,964.41,40,https://coolplanet.lk/images/products/P0700.jpg,Active,Trending
P0701,Modano Polo Shirts Pink,Men,Polo Shirts,Modano,Men,Adult,XL,Pink,Summer,Colombo Garments,3973.66,5761.81,45,https://coolplanet.lk/images/products/P0701.jpg,Active,Normal
P0702,Libera Jackets Cream,Men,Jackets,Libera,Men,Adult,XS,Cream,Winter,Island Wear Ltd,4148.09,5558.44,34,https://coolplanet.lk/images/products/P0702.jpg,Active,Slow Moving
P0703,Modano Polo Shirts Orange,Men,Polo Shirts,Modano,Men,Adult,S,Orange,All Season,Island Wear Ltd,3588.02,5094.99,42,https://coolplanet.lk/images/products/P0703.jpg,Active,Normal
P0704,King Street Jeans Khaki,Women,Jeans,King Street,Women,Adult,M,Khaki,Back to School,Kandy Mills,2546.17,3488.25,37,https://coolplanet.lk/images/products/P0704.jpg,Active,Fast Moving
P0705,Hustle Bags Yellow,Accessories,Bags,Hustle,Women,Adult,S,Yellow,Summer,Fashion Hub PVT,1545.58,2148.35,39,https://coolplanet.lk/images/products/P0705.jpg,Active,Normal
P0706,Libera Bags Khaki,Accessories,Bags,Libera,Unisex,Adult,L,Khaki,Summer,Blue Horizon Apparel,2777.85,3500.09,26,https://coolplanet.lk/images/products/P0706.jpg,Active,Normal
P0707,Libera T-Shirts Brown,Women,T-Shirts,Libera,Women,Adult,XL,Brown,Summer,Island Wear Ltd,3814.82,5111.86,34,https://coolplanet.lk/images/products/P0707.jpg,Active,Normal
P0708,Modano Kids Shorts Purple,Kids,Kids Shorts,Modano,Kids,Kids,6Y,Purple,Summer,Lanka Textiles,359.87,514.61,43,https://coolplanet.lk/images/products/P0708.jpg,Active,Non Moving
P0709,Miss Modano Caps Navy,Accessories,Caps,Miss Modano,Men,Adult,M,Navy,Summer,Colombo Garments,2660.77,3858.12,45,https://coolplanet.lk/images/products/P0709.jpg,Active,Fast Moving
P0710,Modano Kids T-Shirts Pink,Kids,Kids T-Shirts,Modano,Kids,Kids,10Y,Pink,Summer,Kandy Mills,1791.38,2669.16,49,https://coolplanet.lk/images/products/P0710.jpg,Active,Non Moving
P0711,Hustle Dresses Cream,Women,Dresses,Hustle,Women,Adult,XXL,Cream,All Season,Colombo Garments,2164.56,2835.58,31,https://coolplanet.lk/images/products/P0711.jpg,Active,Normal
P0712,Hustle Girls Wear Pink,Kids,Girls Wear,Hustle,Kids,Kids,14Y,Pink,All Season,Blue Horizon Apparel,1995.79,2614.49,31,https://coolplanet.lk/images/products/P0712.jpg,Active,Normal
P0713,Emerald Girls Wear Cream,Kids,Girls Wear,Emerald,Kids,Kids,12Y,Cream,Back to School,Fashion Hub PVT,2090.25,2968.16,42,https://coolplanet.lk/images/products/P0713.jpg,Active,Fast Moving
P0714,Hustle T-Shirts Navy,Men,T-Shirts,Hustle,Men,Adult,XL,Navy,All Season,Blue Horizon Apparel,3194.58,4152.96,30,https://coolplanet.lk/images/products/P0714.jpg,Active,Normal
P0715,Modano Kids Shorts Olive,Kids,Kids Shorts,Modano,Kids,Kids,8Y,Olive,Summer,Colombo Garments,564.98,847.47,50,https://coolplanet.lk/images/products/P0715.jpg,Active,Normal
P0716,Miss Modano Bags Beige,Accessories,Bags,Miss Modano,Unisex,Adult,One Size,Beige,Winter,Lanka Textiles,3200.76,4737.13,48,https://coolplanet.lk/images/products/P0716.jpg,Active,Normal
P0717,Miss Modano Shoes Orange,Footwear,Shoes,Miss Modano,Men,Adult,36,Orange,Summer,Lanka Textiles,1716.4,2471.62,44,https://coolplanet.lk/images/products/P0717.jpg,Active,Normal
P0718,Miss Modano Girls Wear Coral,Kids,Girls Wear,Miss Modano,Kids,Kids,6Y,Coral,Back to School,Kandy Mills,712.2,1068.3,50,https://coolplanet.lk/images/products/P0718.jpg,Active,Normal
P0719,Miss Modano Boys Wear Maroon,Kids,Boys Wear,Miss Modano,Kids,Kids,6Y,Maroon,Back to School,Kandy Mills,2170.67,3190.89,47,https://coolplanet.lk/images/products/P0719.jpg,Active,Non Moving
P0720,Modano Shoes Khaki,Footwear,Shoes,Modano,Women,Adult,43,Khaki,Winter,Sunrise Fashion,1923.98,2809.01,46,https://coolplanet.lk/images/products/P0720.jpg,Active,Slow Moving
P0721,Libera Kids Shorts Grey,Kids,Kids Shorts,Libera,Kids,Kids,6Y,Grey,Summer,Island Wear Ltd,2632.85,3370.05,28,https://coolplanet.lk/images/products/P0721.jpg,Active,Normal
P0722,Miss Modano Bags Pink,Accessories,Bags,Miss Modano,Unisex,Adult,One Size,Pink,Winter,Blue Horizon Apparel,493.11,700.21,42,https://coolplanet.lk/images/products/P0722.jpg,Active,Normal
P0723,King Street Belts Khaki,Accessories,Belts,King Street,Women,Adult,One Size,Khaki,Winter,Fashion Hub PVT,2153.65,2799.74,30,https://coolplanet.lk/images/products/P0723.jpg,Active,Slow Moving
P0724,King Street Sneakers Navy,Footwear,Sneakers,King Street,Unisex,Adult,45,Navy,All Season,Island Wear Ltd,5771.02,7560.04,31,https://coolplanet.lk/images/products/P0724.jpg,Active,Normal
P0725,Hustle Jeans Khaki,Women,Jeans,Hustle,Women,Adult,M,Khaki,All Season,Blue Horizon Apparel,5053.42,6872.65,36,https://coolplanet.lk/images/products/P0725.jpg,Active,Trending
P0726,Libera Dresses Pink,Women,Dresses,Libera,Women,Adult,XXL,Pink,All Season,Lanka Textiles,3599.37,4571.2,27,https://coolplanet.lk/images/products/P0726.jpg,Active,Trending
P0727,Hustle Dresses Green,Women,Dresses,Hustle,Women,Adult,M,Green,All Season,Fashion Hub PVT,5024.2,6631.94,32,https://coolplanet.lk/images/products/P0727.jpg,Active,Fast Moving
P0728,Modano Girls Wear Khaki,Kids,Girls Wear,Modano,Kids,Kids,8Y,Khaki,All Season,Lanka Textiles,857.49,1234.79,44,https://coolplanet.lk/images/products/P0728.jpg,Active,Normal
P0729,Hustle Kids Shorts Black,Kids,Kids Shorts,Hustle,Kids,Kids,10Y,Black,Summer,Blue Horizon Apparel,861.91,1163.58,35,https://coolplanet.lk/images/products/P0729.jpg,Active,Normal
P0730,Emerald Kids Shorts Khaki,Kids,Kids Shorts,Emerald,Kids,Kids,4Y,Khaki,All Season,Colombo Garments,1482.4,2075.36,40,https://coolplanet.lk/images/products/P0730.jpg,Active,Normal
P0731,Emerald Skirts White,Women,Skirts,Emerald,Women,Adult,L,White,Back to School,Sunrise Fashion,3201.81,4610.6,44,https://coolplanet.lk/images/products/P0731.jpg,Active,Normal
P0732,Hustle Wallets Charcoal,Accessories,Wallets,Hustle,Women,Adult,L,Charcoal,Back to School,Colombo Garments,3109.09,4259.46,37,https://coolplanet.lk/images/products/P0732.jpg,Active,Normal
P0733,Emerald Shorts Pink,Men,Shorts,Emerald,Men,Adult,XXL,Pink,Summer,Sunrise Fashion,3897.07,5533.84,42,https://coolplanet.lk/images/products/P0733.jpg,Active,Normal
P0734,Modano Skirts Yellow,Women,Skirts,Modano,Women,Adult,XXL,Yellow,Summer,Lanka Textiles,1509.63,2249.35,49,https://coolplanet.lk/images/products/P0734.jpg,Active,Slow Moving
P0735,Modano Boys Wear Black,Kids,Boys Wear,Modano,Kids,Kids,2Y,Black,All Season,Island Wear Ltd,1679.32,2485.39,48,https://coolplanet.lk/images/products/P0735.jpg,Active,Normal
P0736,Miss Modano Kids Shorts Navy,Kids,Kids Shorts,Miss Modano,Kids,Kids,14Y,Navy,All Season,Lanka Textiles,1667.09,2483.96,49,https://coolplanet.lk/images/products/P0736.jpg,Active,Normal
P0737,Emerald Kids Shorts Black,Kids,Kids Shorts,Emerald,Kids,Kids,6Y,Black,Summer,Colombo Garments,1243.49,1778.19,43,https://coolplanet.lk/images/products/P0737.jpg,Active,Normal
P0738,Emerald Sneakers Beige,Footwear,Sneakers,Emerald,Kids,Kids,45,Beige,Winter,Colombo Garments,7093.49,9930.88,40,https://coolplanet.lk/images/products/P0738.jpg,Active,Trending
P0739,Emerald T-Shirts Charcoal,Women,T-Shirts,Emerald,Women,Adult,S,Charcoal,All Season,Lanka Textiles,999.26,1398.96,40,https://coolplanet.lk/images/products/P0739.jpg,Active,Normal
P0740,Emerald Girls Wear Coral,Kids,Girls Wear,Emerald,Kids,Kids,2Y,Coral,All Season,Blue Horizon Apparel,836.69,1204.84,44,https://coolplanet.lk/images/products/P0740.jpg,Active,Normal
P0741,Libera Sandals Black,Footwear,Sandals,Libera,Women,Adult,44,Black,Winter,Island Wear Ltd,6478.3,8551.35,32,https://coolplanet.lk/images/products/P0741.jpg,Active,Fast Moving
P0742,Miss Modano Sneakers Yellow,Footwear,Sneakers,Miss Modano,Men,Adult,42,Yellow,All Season,Island Wear Ltd,6018.22,8545.87,42,https://coolplanet.lk/images/products/P0742.jpg,Active,Normal
P0743,Hustle Shorts White,Men,Shorts,Hustle,Men,Adult,L,White,All Season,Island Wear Ltd,1956.83,2602.58,33,https://coolplanet.lk/images/products/P0743.jpg,Active,Trending
P0744,Libera Boys Wear Maroon,Kids,Boys Wear,Libera,Kids,Kids,4Y,Maroon,All Season,Lanka Textiles,727.91,909.89,25,https://coolplanet.lk/images/products/P0744.jpg,Active,Fast Moving
P0745,King Street Trousers Coral,Men,Trousers,King Street,Men,Adult,M,Coral,Festive,Island Wear Ltd,1589.05,2208.78,39,https://coolplanet.lk/images/products/P0745.jpg,Active,Trending
P0746,Modano Polo Shirts Navy,Men,Polo Shirts,Modano,Men,Adult,XL,Navy,Summer,Island Wear Ltd,940.78,1345.32,43,https://coolplanet.lk/images/products/P0746.jpg,Active,Normal
P0747,King Street Shirts Yellow,Men,Shirts,King Street,Men,Adult,XXL,Yellow,All Season,Kandy Mills,1165.61,1526.95,31,https://coolplanet.lk/images/products/P0747.jpg,Active,Normal
P0748,Miss Modano Boys Wear White,Kids,Boys Wear,Miss Modano,Kids,Kids,6Y,White,Back to School,Blue Horizon Apparel,1111.64,1645.22,48,https://coolplanet.lk/images/products/P0748.jpg,Active,Normal
P0749,Miss Modano Boys Wear Purple,Kids,Boys Wear,Miss Modano,Kids,Kids,8Y,Purple,All Season,Sunrise Fashion,1037.72,1452.81,40,https://coolplanet.lk/images/products/P0749.jpg,Active,Normal
P0750,Emerald Tops Red,Women,Tops,Emerald,Women,Adult,XXL,Red,All Season,Colombo Garments,3995.3,5673.32,42,https://coolplanet.lk/images/products/P0750.jpg,Active,Normal
